,Repositório,Organização,Dockerfile,Linguagens,Data Criação,Data Update,Repo link
7,exsules/docker-base,"Organization(name=None, id=6639393)","# Exsules Base image is a alpine image with all the dependencies needed by Exsules Platform
#
# VERSION               0.0.1


FROM       alpine:3.2
MAINTAINER exsules <contact@exsules.com>


# Set locale
ENV LC_ALL en_US.UTF-8
ENV LANG en_US.utf8


# First install apt needed utility package
RUN apk add --update \
  git \
  sudo \
  postgresql-client \
  postgresql-dev \
  curl \
  unzip \
  wget && \
  rm -rf /var/cache/apk/*


ENV S6_VERSION 1.16.0.0


RUN curl -sSL https://github.com/just-containers/s6-overlay/releases/download/v${S6_VERSION}/s6-overlay-amd64.tar.gz -o /tmp/s6-overlay.tar.gz
RUN tar -zxf /tmp/s6-overlay.tar.gz -C /


#RUN mkdir -p /var/run/sshd && echo 'root:exsulesbasecontainer' | chpasswd


# Update/Upgrad all packages on each build
ENTRYPOINT [""/init""]


ONBUILD RUN apk update && apk upgrade
",,2015-11-18 11:33:02,2015-11-18 11:33:02,https://github.com/exsules/docker-base
8,besn0847/armswarm,,"FROM hypriot/rpi-alpine-scratch


RUN apk update && \
	apk add openvpn socat supervisor


ADD ./bin/ /bin/
ADD ./etc/supervisord.conf /etc/
ADD ./etc/openvpn/docker.ovpn /etc/openvpn/
ADD ./etc/ssl/ /etc/ssl/
ADD ./etc/supervisor.d/agent.ini /etc/supervisor.d/


CMD /usr/bin/supervisord --nodaemon --configuration /etc/supervisord.conf  
","JavaScript
53.1%





CSS
44.7%





HTML
2.2%",2015-11-27 15:31:57,2016-08-14 08:31:50,https://github.com/besn0847/armswarm
9,besn0847/armswarm,,"FROM alpine


RUN apk update && \
	apk add openvpn socat supervisor


ADD ./bin/ /bin/
ADD ./etc/supervisord.conf /etc/
ADD ./etc/openvpn/docker.ovpn /etc/openvpn/
ADD ./etc/ssl/ /etc/ssl/
ADD ./etc/supervisor.d/agent.ini /etc/supervisor.d/


CMD /usr/bin/supervisord --nodaemon --configuration /etc/supervisord.conf  
","JavaScript
53.1%





CSS
44.7%





HTML
2.2%",2015-11-27 15:31:57,2016-08-14 08:31:50,https://github.com/besn0847/armswarm
10,besn0847/armswarm,,"FROM besn0847/alpinevpn


RUN echo ""@testing http://nl.alpinelinux.org/alpine/edge/testing"" >> /etc/apk/repositories && \ 
	apk update && \
        apk add openvpn socat supervisor consul@testing && \
	mkdir /data 


ADD ./bin/ /bin/
ADD ./etc/openvpn/ /etc/openvpn/
ADD ./etc/ssl/ /etc/ssl/
ADD ./etc/supervisor.d/ /etc/supervisor.d/
ADD ./static/ /static/


CMD /usr/bin/supervisord --nodaemon --configuration /etc/supervisord.conf


","JavaScript
53.1%





CSS
44.7%





HTML
2.2%",2015-11-27 15:31:57,2016-08-14 08:31:50,https://github.com/besn0847/armswarm
11,epifanio/GSOC2015,,"FROM andrewosh/binder-base


MAINTAINER Massimo Di Stefano <epiesasha@me.com>


USER root


ADD install_script/apt-get-update.sh /tmp/apt-get-update.sh
RUN /tmp/apt-get-update.sh


ENV LC_ALL en_US.UTF-8
ENV LANG en_US.UTF-8


#RUN /usr/bin/gem install gist
#RUN /usr/bin/gem install fpm




#RUN useradd -m -s /bin/bash main
RUN echo ""root:root"" | chpasswd
RUN echo ""main:main"" | chpasswd


#RUN wget --quiet https://github.com/krallin/tini/releases/download/v0.6.0/tini && \
#    echo ""d5ed732199c36a1189320e6c4859f0169e950692f451c03e7854243b95f4234b *tini"" | sha256sum -c - && \
#    mv tini /usr/local/bin/tini && \
#    chmod +x /usr/local/bin/tini
 


USER main


ENV HOME /home/main
ENV SHELL /bin/bash


ENV USER main
WORKDIR $HOME


# add osgeolive data
ADD install_script/getdata.sh /tmp/getdata.sh
RUN bash /tmp/getdata.sh


# add GSOC notebooks
RUN mkdir -p /home/main/notebooks/GSOC/docs
COPY GSOC /home/main/notebooks/GSOC
COPY docs/images /home/main/notebooks/GSOC/docs/images


# setup postgresql
USER root


RUN useradd -m -s /bin/bash postgres
RUN echo ""postgres:postgres"" | chpasswd






RUN apt-get -qq update && apt-get -qq install -yq --no-install-recommends postgresql-9.4 \
                                                  postgresql-client-9.4 \
                                                  postgresql-contrib-9.4 \
                                                  postgis postgresql-9.4-postgis-2.1 \
                                                  postgresql-contrib \
                                                  nano && apt-get clean
 
#ADD install_script/install_db.sh /tmp/install_db.sh
#RUN /tmp/install_db.sh


USER postgres


# start db and make new user and db (osgeo) listening from all host
RUN /etc/init.d/postgresql start &&\
    psql --command ""CREATE USER main WITH SUPERUSER PASSWORD 'main';"" &&\
    createdb -O main main


# add naturalhear data into postgis
ADD install_script/natualearth.sh /tmp/natualearth.sh
RUN /tmp/natualearth.sh


RUN echo ""host all  all    0.0.0.0/0  md5"" >> /etc/postgresql/9.4/main/pg_hba.conf
RUN echo ""listen_addresses='*'"" >> /etc/postgresql/9.4/main/postgresql.conf


EXPOSE 5432


USER main


RUN wget --progress=dot:mega https://repo.continuum.io/miniconda/Miniconda3-latest-Linux-x86_64.sh --output-document=/home/main/Miniconda3-latest-Linux-x86_64.sh
RUN bash /home/main/Miniconda3-latest-Linux-x86_64.sh -b && rm -rf /home/main/Miniconda3-latest-Linux-x86_64.sh


ENV PATH $HOME/miniconda3/bin:$PATH


# [geos gdal proj4 readline sphinx freetype] Total:        175.0 MB
RUN conda install -y gcc geos gdal proj4 readline sphinx freetype


# add some DOCS from osgeolive
COPY docs /tmp/docs
ADD install_script/build_docs.sh /tmp/build_docs.sh
RUN /tmp/build_docs.sh


ADD install_script/start-notebook.sh /home/main/start-notebook.sh


## Install Julia kernel


#RUN julia -e 'Pkg.add(""IJulia"")' && julia -e 'Pkg.add(""Gadfly"")' && julia -e 'Pkg.add(""RDatasets"")'


## Install R kernel (and r-essential packages ~ 110mb) Total:       174.5 MB
RUN conda install -y -c r r-essentials


#ADD script/installRpackages.sh /tmp/installRpackages.sh
#RUN bash /tmp/installRpackages.sh


ADD install_script/condalist.txt /tmp/condalist.txt
RUN conda install -y --file /tmp/condalist.txt


ADD install_script/condalist-IOOS.txt /tmp/condalist-IOOS.txt
RUN conda install -y -c IOOS --file /tmp/condalist-IOOS.txt


USER root
RUN apt-get -y install libreadline6-dev


USER main
ADD install_script/requirements.txt /tmp/requirements.txt
RUN pip install -r /tmp/requirements.txt


#
# RUN pip install git+https://github.com/calysto/octave_kernel --user


COPY install_script/pygrass /home/main/.local/share/jupyter/kernels/pygrass




RUN pip install -U ipywidgets --user
#


RUN python -m bash_kernel.install


ADD install_script/cesiumwidget.sh /tmp/cesiumwidget.sh
RUN /tmp/cesiumwidget.sh


#ADD install_script/install_nbextension.sh /tmp/install_nbextension.sh
#RUN /tmp/install_nbextension.sh




USER root


#ADD install_script/install_ossim.sh /tmp/install_ossim.sh
#RUN /tmp/install_ossim.sh


RUN apt-get install -y ossim-core


RUN chmod a+x /home/main/start-notebook.sh
ADD install_script/pgstart.sh /usr/local/bin/pgstart.sh
COPY GSOC /home/main/notebooks/GSOC
COPY docs/images /home/main/notebooks/GSOC/docs/images
RUN chmod -R 777 /home/main/notebooks
RUN chown -R main:main /home/main/notebooks


#RUN /usr/bin/pip install ipykernel
RUN /home/main/miniconda3/bin/conda clean -pt -y
RUN rm -rf /tmp/*
RUN apt-get clean


RUN apt-get install -y mlocate
RUN updatedb


USER main


#EXPOSE 8888


ENV LD_LIBRARY_PATH /usr/lib/grass70/lib:/usr/local/lib:/usr/lib/:$LD_LIBRARY_PATH
ENV PYTHONPATH /usr/lib/grass70/etc/python:$PYTHONPATH
ENV GISBASE /usr/lib/grass70/
ENV PATH /usr/local/bin:/usr/lib/grass70/bin:/usr/lib/grass70/scripts:$PATH
ENV GIS_LOCK 77
ENV GISRC /home/main/.grass7/rc
ENV GISDBASE /home/main/notebooks/data/grass7data/
ENV OSSIM_PREFS_FILE /usr/local/share/ossim/ossim_preference


#WORKDIR /home/main/notebooks
#ENTRYPOINT [""tini"", ""--""]
#CMD [""/home/main/start-notebook.sh""]
","Jupyter Notebook
91.9%





Python
4.4%





HTML
3.5%





Other
0.2%",2015-11-27 21:56:15,2016-05-31 02:47:26,https://github.com/epifanio/GSOC2015
12,articulate/docker-kong-wait,"Organization(name=None, id=766431)","FROM mashape/kong:0.5.4
MAINTAINER Brian Stolz, bstolz@articulate.com


ENV CASSANDRA_HOSTNAME cassandra
ENV CASSANDRA_PORT 9042


COPY start_kong /usr/bin/start_kong


CMD start_kong
","Shell
100.0%",2015-11-25 16:58:29,2017-06-29 05:02:30,https://github.com/articulate/docker-kong-wait
13,articulate/docker-kong-wait,"Organization(name=None, id=766431)","FROM mashape/kong:0.6.1
MAINTAINER Brian Stolz, bstolz@articulate.com


ENV CASSANDRA_HOSTNAME cassandra
ENV CASSANDRA_PORT 9042


COPY start_kong /usr/bin/start_kong


CMD start_kong
","Shell
100.0%",2015-11-25 16:58:29,2017-06-29 05:02:30,https://github.com/articulate/docker-kong-wait
14,ostretsov/zabbix,,"FROM phusion/baseimage:0.9.17


RUN apt-get update 


RUN apt-get install -y \
    postgresql \
    apache2 \
    php5 php5-gd php5-pgsql \
    wget \
    ttf-dejavu-core \
    && echo ""work_mem = 128MB"" >>/etc/postgresql/9.3/main/postgresql.conf && echo ""maintenance_work_mem = 256MB"" >>/etc/postgresql/9.3/main/postgresql.conf


RUN wget http://repo.zabbix.com/zabbix/2.4/ubuntu/pool/main/z/zabbix-release/zabbix-release_2.4-1+trusty_all.deb && \
    dpkg -i zabbix-release_2.4-1+trusty_all.deb && \
    apt-get update && \
    DEBIAN_FRONTEND=noninteractive apt-get install -y \
        zabbix-server-pgsql \
        zabbix-frontend-php \
    && sed -ri ""s/# php_value date\.timezone Europe\/Riga/php_value date.timezone Europe\/Moscow/"" /etc/apache2/conf-available/zabbix.conf \
    && sed -ri ""s/local\s+all\s+all\s+peer/local\tall\tall\tmd5/"" /etc/postgresql/9.3/main/pg_hba.conf
","Makefile
52.9%





Shell
47.1%",2015-11-25 08:23:45,2016-10-20 16:12:22,https://github.com/ostretsov/zabbix
15,cherry4477/datahub_user,,"FROM ubuntu




ENV CATALINA_HOME /usr/local/tomcat
ENV PATH $CATALINA_HOME/bin:$PATH
RUN mkdir -p ""$CATALINA_HOME""
WORKDIR $CATALINA_HOME


# see https://www.apache.org/dist/tomcat/tomcat-8/KEYS
RUN gpg --keyserver pool.sks-keyservers.net --recv-keys \
	05AB33110949707C93A279E3D3EFE6B686867BA6 \
	07E48665A34DCAFAE522E5E6266191C37C037D42 \
	47309207D818FFD8DCD3F83F1931D684307A10A5 \
	541FBE7D8F78B25E055DDEE13C370389288584E7 \
	61B832AC2F1C5A90F0F9B00A1C506407564C17A3 \
	713DA88BE50911535FE716F5208B0AB1D63011C7 \
	79F7026C690BAA50B92CD8B66A3AD3F4F22C4FED \
	9BA44C2621385CB966EBA586F72C284D731FABEE \
	A27677289986DB50844682F8ACB77FC2E86E29AC \
	A9C5DF4D22E99998D9875A5110C01C5A2F6059E7 \
	DCFD35E0BF8CA7344752DE8B6FB21E8933C60243 \
	F3A04C595DB5B6A5F1ECA43E3B7BBB100D811BBE \
	F7DA48BB64BCB84ECBA7EE6935CD23C10D498E23


ENV TOMCAT_MAJOR 7
ENV TOMCAT_VERSION 7.0.65
ENV TOMCAT_TGZ_URL https://www.apache.org/dist/tomcat/tomcat-$TOMCAT_MAJOR/v$TOMCAT_VERSION/bin/apache-tomcat-$TOMCAT_VERSION.tar.gz


RUN set -x \
	&& apt-get install curl -y \
	&& curl -fSL ""$TOMCAT_TGZ_URL"" -o tomcat.tar.gz \
	&& curl -fSL ""$TOMCAT_TGZ_URL.asc"" -o tomcat.tar.gz.asc \
	&& gpg --verify tomcat.tar.gz.asc \
	&& tar -xvf tomcat.tar.gz --strip-components=1 \
	&& rm bin/*.bat \
	&& rm tomcat.tar.gz*


ENV MAVEN_VERSION 3.3.3


RUN curl -fsSL http://archive.apache.org/dist/maven/maven-3/$MAVEN_VERSION/binaries/apache-maven-$MAVEN_VERSION-bin.tar.gz | tar xzf - -C /usr/share \
  && mv /usr/share/apache-maven-$MAVEN_VERSION /usr/share/maven \
  && ln -s /usr/share/maven/bin/mvn /usr/bin/mvn


EXPOSE 8080


ENV MAVEN_HOME /usr/share/maven
ENV JAVA_HOME  /usr/local/tomcat/jdk1.7.0_67
RUN curl -fSL https://s3.cn-north-1.amazonaws.com.cn/complier/jdk.tar.gz -o jdk.tar.gz\
    && tar -xf jdk.tar.gz


ADD . ./webapps


RUN cd  ./webapps/ \
    && mvn  install


run cd ./webapps/ \
    && mkdir  data \
    && chmod 666 data \
    && mv ./server.xml /usr/local/tomcat/conf/ \
    && mv ./target/datahub_user-1.0-SNAPSHOT .


VOLUME /usr/local/tomcat/webapps/data


RUN chmod +x ./webapps/start.sh




ENV SERVICE_NAME=datahub_user


CMD [""./webapps/start.sh""]
","Java
98.6%





Shell
1.4%",2015-11-26 07:07:55,2015-11-26 07:07:56,https://github.com/cherry4477/datahub_user
16,januswel/docker-centos,,"FROM centos:7
MAINTAINER janus_wel <janus.wel.3@gmail.com>


RUN yum -y update && yum clean all
",,2015-11-26 14:51:15,2015-11-26 14:51:15,https://github.com/januswel/docker-centos
17,kmcnally26/docker-tomcat7,,"FROM centos:centos6
MAINTAINER Kevin McNally ""kevin.mcnally@lastminute.com""
ENV REFRESHED_AT 2015-12-02-15:02


RUN yum -y install wget tar java-1.7.0-openjdk


ENV TOMCAT_VERSION 7.0.55
RUN wget -q https://archive.apache.org/dist/tomcat/tomcat-7/v${TOMCAT_VERSION}/bin/apache-tomcat-${TOMCAT_VERSION}.tar.gz \ 
        -O /tmp/catalina.tar.gz
RUN tar xzf /tmp/catalina.tar.gz -C /opt
RUN ln -s /opt/apache-tomcat-${TOMCAT_VERSION} /opt/tomcat
RUN rm /tmp/catalina.tar.gz
RUN rm -rf /opt/tomcat/webapps/examples /opt/tomcat/webapps/docs


ENV CATALINA_HOME /opt/tomcat
ENV PATH $PATH:$CATALINA_HOME/bin


EXPOSE 8080
CMD $CATALINA_HOME/bin/catalina.sh run
","HTML
62.8%





Java
37.2%",2015-12-03 13:31:53,2015-12-03 14:11:33,https://github.com/kmcnally26/docker-tomcat7
18,micheldebree/lab2-web,,"FROM nginx
MAINTAINER M&M mvdb@mvdb.com


COPY index.html /usr/share/nginx/html/
","HTML
100.0%",2015-12-01 11:47:11,2015-12-01 11:56:35,https://github.com/micheldebree/lab2-web
19,bradleybossard/reverse-engineering,,"FROM bradleybossard/docker-common-devbox


RUN apt-get update && apt-get install -y gcc
","Assembly
93.1%





C
6.9%",2015-12-31 00:39:51,2015-12-31 01:09:00,https://github.com/bradleybossard/reverse-engineering
20,Videodrome666/revisitedminer,,"#
# Dockerfile for cpuminer
# usage: docker run creack/cpuminer --url xxxx --user xxxx --pass xxxx
# ex: docker run creack/cpuminer --url stratum+tcp://ltc.pool.com:80 --user creack.worker1 --pass abcdef
#
#


FROM            ubuntu:14.04
MAINTAINER      Guillaume J. Charmes <guillaume@charmes.net>


RUN             apt-get update -qq && \
                apt-get install -qqy automake libcurl4-openssl-dev git make


RUN             git clone https://github.com/pooler/cpuminer


RUN             cd cpuminer && \
                ./autogen.sh && \
                ./configure CFLAGS=""-O3"" && \
                make


WORKDIR         /cpuminer
ENTRYPOINT      [""./minerd""]
","Assembly
60.1%





C
38.4%





Other
1.3%





Other
0.2%",2016-01-02 14:47:58,2016-01-02 14:49:35,https://github.com/Videodrome666/revisitedminer
21,bingoarun/mesos-demo-app,,"FROM ubuntu
MAINTAINER Arun prasath <arunprasath33@gmail.com>
RUN apt-get update && apt-get install -y \
    python \
    python-pip
RUN pip install flask
RUN pip install apscheduler==2.1.2
WORKDIR /root/
COPY app.py /root/app.py
EXPOSE 1234
CMD python /root/app.py
","Python
100.0%",2015-12-29 05:48:43,2015-12-29 06:15:59,https://github.com/bingoarun/mesos-demo-app
22,PierrickPuimeanChieze/OurMemory,,"FROM httpd:2.4
COPY ./site/ /usr/local/apache2/htdocs/
","JavaScript
49.8%





HTML
29.2%





CSS
21.0%",2015-12-25 23:49:56,2016-04-22 17:17:30,https://github.com/PierrickPuimeanChieze/OurMemory
23,zchee/vimhelp-jp-submodules,,"FROM ubuntu:wily
MAINTAINER zchee <k@zchee.io>


# Copy all current directory


# Install dependency packages
# Generate vim helptags use update.vim
RUN set -ex \
	&& sed -i 's/http:\/\/archive.ubuntu.com\/ubuntu/http:\/\/ubuntutym.u-toyama.ac.jp\/ubuntu/g' /etc/apt/sources.list \
	&& apt-get update \
	&& apt-get install -y \
		git vim \
	\
	&& git clone https://github.com/zchee/vimhelp-jp-submodules.git /usr/src/doc \
	&& cd /usr/src/doc \
	&& git submodule update --init --force \
	&& git remote set-url origin git@github.com:zchee/vimhelp-jp-submodules.git \
	\
	&& vim -c ""source %"" -c ""qa!"" -- update.vim >/dev/null


# Volume share /usr/src/doc directory
VOLUME /usr/src/doc
CMD [""/bin/bash""]
","Vim script
100.0%",2016-01-04 18:28:14,2016-06-10 14:20:30,https://github.com/zchee/vimhelp-jp-submodules
24,Shraddha512/AdvancedDocker,,"FROM    centos:centos6


# Enable EPEL for Node.js
RUN     rpm -Uvh http://download.fedoraproject.org/pub/epel/6/i386/epel-release-6-8.noarch.rpm
# Install Node.js and npm
RUN     yum install -y npm


# Bundle app source
COPY . /src
# Install app dependencies
RUN cd /src; npm install


EXPOSE  8080
CMD [""node"", ""/src/main.js"", ""8080""]
","Shell
97.5%





JavaScript
2.5%",2015-11-22 21:52:25,2015-11-23 04:09:34,https://github.com/Shraddha512/AdvancedDocker
25,Shraddha512/AdvancedDocker,,"FROM    centos:centos6


# Enable EPEL for Node.js
RUN     rpm -Uvh http://download.fedoraproject.org/pub/epel/6/i386/epel-release-6-8.noarch.rpm
# Install Node.js and npm
RUN     yum install -y npm


# Bundle app source
COPY . /src
# Install app dependencies
RUN cd /src; npm install


EXPOSE  8080
CMD [""node"", ""/src/main.js"", ""8080""]
","Shell
97.5%





JavaScript
2.5%",2015-11-22 21:52:25,2015-11-23 04:09:34,https://github.com/Shraddha512/AdvancedDocker
26,Shraddha512/AdvancedDocker,,"FROM ubuntu:14.04
MAINTAINER Shraddha Naik


RUN apt-get update  
RUN apt-get install -y socat
RUN touch temp.txt 
RUN echo ""Hello this is Shraddha Naik"" > temp.txt


CMD socat TCP-LISTEN:9001 SYSTEM:'cat temp.txt'
","Shell
97.5%





JavaScript
2.5%",2015-11-22 21:52:25,2015-11-23 04:09:34,https://github.com/Shraddha512/AdvancedDocker
27,Shraddha512/AdvancedDocker,,"FROM ubuntu:14.04
MAINTAINER Shraddha Naik


RUN apt-get -y install curl
","Shell
97.5%





JavaScript
2.5%",2015-11-22 21:52:25,2015-11-23 04:09:34,https://github.com/Shraddha512/AdvancedDocker
28,gacosta89/knightsTour,,"FROM node:argon
EXPOSE 3000
WORKDIR ""/home/knightsTour""
ADD . ./
RUN cd /home/knightsTour && npm install
CMD [""npm"", ""start""]
","JavaScript
98.6%





HTML
1.4%",2015-12-18 19:25:22,2017-12-04 12:40:28,https://github.com/gacosta89/knightsTour
29,shaileshagr/test,,,"Java
100.0%",2015-12-18 23:32:26,2015-12-19 00:06:37,https://github.com/shaileshagr/test
0,volteoind/smartport,"Organization(name=None, id=16285292)","###
# swagger-ui-builder - https://github.com/swagger-api/swagger-ui/
# Container for building the swagger-ui static site
#
# Build: docker build -t swagger-ui-builder .
# Run:   docker run -v $PWD/dist:/build/dist swagger-ui-builder
#
###


FROM    ubuntu:14.04
MAINTAINER dnephin@gmail.com


ENV     DEBIAN_FRONTEND noninteractive


RUN     apt-get update && apt-get install -y git npm nodejs openjdk-7-jre
RUN     ln -s /usr/bin/nodejs /usr/local/bin/node


WORKDIR /build
ADD     package.json    /build/package.json
RUN     npm install
ADD     .   /build
CMD     ./node_modules/gulp/bin/gulp.js serve
","Java
42.0%





JavaScript
29.6%





HTML
19.5%





ApacheConf
4.8%





Shell
1.4%





Batchfile
1.0%





Other
1.7%",2015-12-17 13:45:48,2015-12-17 14:06:04,https://github.com/volteoind/smartport
1,paulo-raca/spark-slides,,"FROM debian:jessie
MAINTAINER Getty Images ""https://github.com/gettyimages""


RUN apt-get update \
  && apt-get install -y curl net-tools unzip python \
  && apt-get clean \
  && rm -rf /var/lib/apt/lists/*


# JAVA
ENV JAVA_HOME /usr/jdk1.8.0_31
ENV PATH $PATH:$JAVA_HOME/bin
RUN curl -sL --retry 3 --insecure \
  --header ""Cookie: oraclelicense=accept-securebackup-cookie;"" \
 ""http://download.oracle.com/otn-pub/java/jdk/8u31-b13/server-jre-8u31-linux-x64.tar.gz"" \
  | gunzip \
  | tar x -C /usr/ \
  && ln -s $JAVA_HOME /usr/java \
  && rm -rf $JAVA_HOME/man


# SPARK
ENV SPARK_VERSION 1.5.2
ENV HADOOP_VERSION 2.6
ENV SPARK_PACKAGE $SPARK_VERSION-bin-hadoop$HADOOP_VERSION
ENV SPARK_HOME /usr/spark-$SPARK_PACKAGE
ENV PATH $PATH:$SPARK_HOME/bin
RUN curl -sL --retry 3 \
 ""http://mirrors.ibiblio.org/apache/spark/spark-$SPARK_VERSION/spark-$SPARK_PACKAGE.tgz"" \
  | gunzip \
  | tar x -C /usr/ \
  && ln -s $SPARK_HOME /usr/spark


# HADOOP/S3
RUN curl -sL --retry 3 ""http://central.maven.org/maven2/org/apache/hadoop/hadoop-aws/2.6.0/hadoop-aws-2.6.0.jar"" -o $SPARK_HOME/lib/hadoop-aws-2.6.0.jar \
 && curl -sL --retry 3 ""http://central.maven.org/maven2/com/amazonaws/aws-java-sdk/1.7.14/aws-java-sdk-1.7.14.jar"" -o $SPARK_HOME/lib/aws-java-sdk-1.7.14.jar \
 && curl -sL --retry 3 ""http://central.maven.org/maven2/com/google/collections/google-collections/1.0/google-collections-1.0.jar"" -o $SPARK_HOME/lib/google-collections-1.0.jar \
 && curl -sL --retry 3 ""http://central.maven.org/maven2/joda-time/joda-time/2.8.2/joda-time-2.8.2.jar"" -o $SPARK_HOME/lib/joda-time-2.8.2.jar


CMD /usr/spark/bin/spark-class org.apache.spark.deploy.master.Master
","Java
91.9%





HTML
8.1%",2015-12-17 13:23:56,2015-12-17 13:26:34,https://github.com/paulo-raca/spark-slides
